Temperature (K),Pressure (bar),Residence Time (s)_1,Residence Time (s)_2,Overall Yield
477.4766260845139,75.54643134122475,6.081376412942665,26.51653836754398,0.15512663302667182
473.8216505039312,140.11468595392594,16.513251036975205,11.464680580319708,0.16253776146082244
509.1616647712057,72.36862785560949,5.3684093800710135,18.31809286176729,0.5036745451784971
479.3622285698552,120.0731412998386,19.109165294518068,11.822477589282474,0.2764094723683225
487.948630332423,125.46745588554758,17.005233503620115,15.682630814444131,0.3280971351281181
475.3190368099362,53.00770421730873,7.551504927460721,22.52879431605747,0.2741534950313514
525.4719836768631,54.9492088124488,7.718933725975576,16.26272529546181,0.5216043734074578
542.6695902189413,111.15940869617921,13.041501201011082,14.078387175205629,0.5377681314670553
515.7053493013727,60.999376330677215,7.03016293235436,10.014397597432115,0.5129395382097204
486.45704586446874,67.50623114699654,14.02798917564375,27.282232803801556,0.5044248513172982
506.13572109624056,135.74329108272633,7.01173317377331,25.028146716120553,0.2557106963776422
532.0345854306336,95.96315801856474,19.50591094639794,10.71823038568402,0.5606689973602192
567.0661393396388,88.73012037842358,17.016675253548406,13.055048929543618,0.7162082545711805
572.255771917264,142.9999061819814,6.6247529723117005,19.36602848852973,0.5270470421932794
497.160291665385,94.14363110126291,8.263741064310834,20.72498021124388,0.3442961753552762
474.0579906938346,70.94238948565285,13.36123958318571,23.26259740684165,0.3080850441530385
556.0640325993804,93.34796670845043,8.582519972635971,28.901999435580855,0.5325158701362723
565.6612937770057,98.82395627787557,11.66722220268646,22.951755589811338,0.5772070018804953
518.8603479767969,131.71214484345487,18.6344478894512,10.127686386449096,0.5201825827179615
550.1442344563682,132.76186658955757,17.151627117987392,17.01005227190464,0.5544531543860124
559.6199034084391,70.2248927371386,8.254687707106454,26.03068713186587,0.5568405865923036
533.9614798334559,93.76019201985983,9.616030120483984,13.434931665195274,0.5217269469914891
560.2627183144187,144.0774314566288,17.94329851252245,17.11808208830567,0.5775843912562824
475.39030261423306,70.72329797295264,12.841483384832674,23.33810087626122,0.31509649509941795
500.1595220259564,69.98220205584414,13.250256605829534,21.258834018323704,0.5088259793559442
500.72195826942954,91.45265767298784,13.623452506712642,22.020311659781655,0.5062509876759115
485.0632428306158,141.9000657447672,16.448576409068366,11.556365469533906,0.24473648172586682
564.0713454288239,81.88395704335758,5.72882904210002,11.872032492746774,0.545862572146394
476.0439266665623,104.47024182626045,8.43741996271212,23.59710396147031,0.13295440208192794
540.2561029522112,72.27340730066912,7.23828991127089,21.365951665222937,0.522063429837958
480.1339687257207,64.66687943813002,14.742895331832395,17.110478695239124,0.49623867480296585
509.0780493785221,82.67728779997381,14.480762085002453,22.062309180537575,0.5119890649280575
514.8099542677566,95.64597297181265,5.387460650299753,16.894569822923152,0.43595884104738064
491.1404289057367,124.93898820967583,8.007325940950093,12.676554681970249,0.18668598285873644
525.1014103282176,92.38552946597272,6.1460617240672555,11.328442421802507,0.5083553749003866
526.4991760927916,129.13561601743805,19.594903461623645,23.118100678899992,0.5214277905143656
504.7043881936196,142.0692738422588,6.896836664166151,15.838152860317013,0.22719300176563323
546.7088059552291,59.368838645189236,8.932889052356323,17.837037604644895,0.5577732748893116
489.020241061917,120.34163553171132,17.644862035070204,25.75342264498446,0.37253105097638634
492.25082189598555,76.25112611182143,19.354299931492573,19.046442644548335,0.5096013019781195
508.4511018045606,87.18374317641751,8.174837918844677,12.898014374663354,0.5059665015043235
510.8376133431419,59.20864593103566,16.18541511548085,12.91770780275443,0.5324531344749746
493.6285856500654,109.94615008724398,9.900852117866448,19.899354730291527,0.2911028376007468
564.8709205142268,135.5803955927032,6.324830051756518,27.61372920121682,0.5172422021567303
555.8093569546947,82.30357622668791,7.12253785264723,17.43285929418366,0.5375541990772723
483.6876744256641,120.19000869308795,10.117148407021244,25.763952221589513,0.17820033985856967
509.94859156603843,131.3758404428129,5.362068544739146,22.973546623997258,0.23837152568070508
496.2671095631974,92.51791932964451,18.32727484068377,17.579617050741092,0.5084959397171946
518.1078602950543,78.8721224567287,17.5134800330541,15.88995176578019,0.5305911907539242
500.63171862107936,63.16910796896038,17.272746902884045,12.128722060704831,0.5203142473466865
523.1806891118423,142.68094438764405,6.6716197308769285,13.992532281669952,0.42786211775609007
565.2603153077957,81.84234976602738,18.42624020929137,10.096188370115463,0.75
511.25111389298337,117.03587726758205,13.252343444671373,23.014502152132934,0.5068239569147622
538.0128328628632,98.23019106409544,5.78379469892614,15.341542565829283,0.5106844850759875
532.5621113020375,134.42761129795178,13.853321967930283,23.093353842672748,0.5158422399846416
548.1953561142208,82.80808524451407,10.744640355877504,22.357878177020005,0.5443569108580761
479.1665330169869,134.5771374397546,12.495190024283282,23.36519525903914,0.1577525750217153
547.4823673681809,141.18095022730375,5.827248546515305,16.45111998349267,0.5091222144058983
567.6275927172428,134.16594852049985,17.641571489979043,27.759757856027473,0.5892630429274907
533.3559551695487,82.61474804499538,18.43762961450072,17.803965341914726,0.558246233492908
501.75799421199,80.1231262275778,17.23811918330814,17.558929454691555,0.5126661776670993
540.2369218429286,92.75264792918773,7.079202113437985,18.38139389240224,0.5158419745912896
544.2048786781395,128.38758199256716,5.982545439489493,27.923093366479943,0.5073425745201818
538.6450286538602,115.11893174155836,15.221380179133112,20.676112624257165,0.5315619172583447
487.69303156935433,75.40220333375807,17.230783019868475,24.372213324489625,0.5057478450865353
570.34755682697,96.63965655317037,11.587115456162145,22.88158742348338,0.5949072883526781
568.5383451820879,73.7716570944967,17.69614598210537,16.569824265524087,0.75
515.4625532795642,131.09038743512846,13.541216089709899,22.858212599207164,0.5073015385226763
532.3637329408872,136.73843930294387,14.17462993773234,10.596457637756906,0.5230359703958574
476.96285738668945,84.4088276851779,11.311183747601419,15.14308367712476,0.2394957522489871
571.8634334561939,145.40558216670215,11.323106517729524,22.234455862560857,0.553862635234096
554.8744992623299,100.83655435950044,19.566819425659517,23.281939298141126,0.6037647782236202
536.6502342429667,89.67938429721073,6.00575659187986,17.223825502911765,0.5115249950634967
549.1084744221686,53.722483836252344,7.942408305807455,17.333956410361147,0.5630689057848726
491.8029928582586,83.34668650374044,13.385330012181772,16.795392141980376,0.5050574317308255
503.76545900928517,135.50972598024316,6.802324537566171,11.461484475223916,0.2320922845505135
497.6393644285721,121.90467738315253,7.75716530196381,13.802543891970897,0.23791312702004858
532.604912012515,142.8727831893241,16.61990664170168,17.059608667763783,0.5219889842581997
482.1904852163772,53.072351453478284,11.669684158878862,16.955548551760266,0.5048234346592504
562.5609985214942,129.0164812219467,17.156711255705844,28.57868338801046,0.5733517903730803
519.2275942130727,103.3854417818444,16.650306240235324,28.0857873293526,0.5152543742342167
517.4812364954379,144.35606576802866,13.337533802373706,13.361019643415998,0.5088305677767914
483.4711303573244,125.5228236333572,12.568243018856862,14.326364532974715,0.20829692526408236
541.4904037060114,101.73762358370641,10.524960103564215,16.771789450563126,0.5274296290952202
554.6893994342448,115.40669996143022,16.35876500912522,14.250501592841369,0.5817527376003657
535.9550171462332,146.25161424580443,7.700816213147787,17.060023588573685,0.5078548175687023
497.2022607464133,58.66143755693175,16.234579050202306,20.368977603129785,0.5136166408389042
551.5420721585509,70.50047439467036,9.321352164312227,15.622373528830845,0.5621437047494625
487.5679433383434,91.36499577954086,5.7746367141769355,11.822138867706357,0.17817765651694598
555.7276328979597,80.49749419818927,10.873034415562348,21.66615021409349,0.5651524487563445
531.0705370611886,105.70599630261403,11.287973588595868,17.26578731096248,0.5179920426587777
501.93728115784364,110.13575265307618,14.529654822382797,11.016660031812016,0.5077508046078416
524.3243399843739,117.81827237426354,8.076899968394393,24.0305940178439,0.5058456077370795
535.8851403064647,50.9769783358965,12.721276988460952,25.36148584171839,0.5649021093484651
498.85894985926456,136.67848937096605,11.489628859715559,11.307404368391374,0.31184730765614826
557.6906560459975,69.12523589668469,11.754050575120417,24.43382292536834,0.5935642500483178
515.1253708599273,58.78217077559219,10.496631722783235,28.17207203562153,0.5146436281102492
562.2337457255232,131.03684216674364,17.460951590590803,13.34305074347131,0.6041647478163412
556.5468561147535,72.21893927405452,8.938221383576746,13.30882367352585,0.5745675421811909
482.93475141596304,77.19189191669258,6.91007021338803,21.648301646390582,0.21338963342548015
537.6254109448793,81.79460809690762,12.51725555529506,13.671715275648742,0.5456191113088344
504.04945664957427,72.56127680499608,6.42534738980101,12.694762171765552,0.497561623421192
548.4053196983175,118.57546275644249,19.122640720972505,20.757680527030175,0.5639247258384074
527.2631657447731,67.90168442972914,9.482097298194955,25.19006060156989,0.5188138000835237
518.7598874651717,137.1893224487559,5.036534027500437,22.002226420877772,0.29222348463879044
562.5366784537061,104.80891001795763,15.148016642151749,22.390328073176313,0.5931191090249585
478.7253559800168,127.16868601732155,6.249730073626386,18.16452015701004,0.08940910495825354
528.7317625867979,141.03541879566117,13.850347250361809,29.783514023472527,0.5109796161048785
505.79110992966764,141.1770443781526,17.845586070077424,17.892219265308064,0.5069662337508507
476.52733363134627,111.05807240877195,17.13756510203932,12.042274059414336,0.2462371159237501
548.3518518702917,120.67460074845435,6.50543119918634,11.918085897273716,0.5164532248839772
529.1740656068877,75.65351921120768,5.7238487666273885,23.620711150405747,0.5085074321180172
562.4145336956216,83.65825101950574,9.647304082479925,24.309691439275802,0.5638283201525145
532.826122757183,99.9039494058052,10.901710515557095,11.698053214403064,0.5241961416905869
506.7034279430268,84.38262903989128,15.573710477356133,13.90315470031654,0.5144057283312217
571.5219655379547,98.35693114980975,16.70260321015725,14.635975430288727,0.704044550155819
484.57140506093054,94.65323186433551,7.020202764049937,10.67579415472957,0.18268577354981339
478.2601742578789,97.40908677056959,10.55958786311406,24.877694669778833,0.1950548903260776
546.2621909452081,90.51246606273803,13.94067305793602,19.446950673795392,0.5563303305935264
510.0874899289484,70.43899198800533,15.772809226958186,27.978498585655515,0.5161573534347053
509.14650786285364,120.9009447972195,15.24943904267897,15.876608377263928,0.5086655329156012
560.6532156489573,72.44846182207658,9.487220362716323,14.489216729050934,0.5917693255403974
505.7293646515387,67.29622335874471,12.905625611386505,17.582700182403297,0.5129929171317117
561.8988596884109,72.82531230902282,11.18384758258421,25.303674137602375,0.5936876567095741
537.3987979231622,103.8317877328573,6.067331466036343,22.38257976102023,0.5085550926379797
505.90495438867623,52.99503445030971,7.613661118147062,19.671856102024947,0.5080910358732486
478.9532654412467,115.99533275079507,13.603184724096076,13.608204126544264,0.20733380268434462
497.51093526405583,80.42622337974498,18.64722200119914,14.326409930164763,0.5125955948476099
569.8413201216849,79.48039539012751,10.32251011341926,16.015331514205872,0.6239342068171488
513.5267640233955,116.0595763291925,9.192726267790617,26.944791208469493,0.5041373322874815
489.00334614453277,127.79402741577232,6.566186316493577,17.033536251741573,0.13804105661784666
502.80132492008534,63.43765392323214,18.505534250947374,21.729465925888046,0.5188948417391017
562.9575778861325,115.1152091079541,6.852025461375895,25.48948888562821,0.5238905762540833
489.4976715508502,51.422420582024465,8.067748514153203,28.774551863596876,0.5033315785786857
550.7860066567281,149.27453888124938,19.06175391469538,21.14200000409302,0.5495522579096481
486.4864631396897,71.07913790004504,8.420306609419171,21.572391342586215,0.33089448518785197
569.1393713437924,91.39988037746997,11.155122822069185,12.133512558110072,0.6253235109294585
526.0205386091562,94.3066893716477,8.754975846353348,23.697976577902054,0.5099872507539651
477.3169935597521,80.54940520750621,6.390720394272714,11.57935006262589,0.15359228148094806
566.09546777402,134.6761397139847,8.402813429435572,26.40447594039179,0.5285076672614075
508.8225544459122,149.38211144918512,16.283143577540166,29.731361693858226,0.5050587460683965
546.1421278900107,67.04372651479875,10.87419321234012,21.201777590902367,0.5580575138541586
525.3708014799748,61.69238720196664,8.208347945180119,15.634294847843195,0.5202247624612932
482.25818031449575,74.0137768052541,15.504862621587964,25.492360809729906,0.475679287784588
483.6059218020559,86.86787628393554,7.646576624075626,11.990991162613964,0.21072147837920072
487.92249506910866,50.02988097551907,8.969076704877494,26.06660846745332,0.5039250784486676
489.1200009216847,86.75648557659734,11.222066466986828,20.97804067446564,0.3740948044835103
478.2755793124503,107.37623599246865,11.55618175524096,14.850351627478771,0.19079878841477838
477.70131650329,68.53623114638225,19.28806622209951,18.968681450566862,0.5051584068201763
567.8428296058719,77.50802582714401,19.068615585835442,24.048051659850223,0.7421796998770376
482.12917899896144,92.7379381562839,15.372128858984997,24.947442767489964,0.34777502549874834
523.835167588839,94.36133715450659,9.453861882323958,26.245108268796514,0.509632751298389
484.8629820373576,106.1471147183588,15.959943835357901,16.725523257396887,0.33924244083640437
494.47878512087107,63.06490550787714,13.204961830506763,16.013090282885802,0.5088032220053853
549.3072072781084,104.9125015826966,19.282103364728258,23.527866833328652,0.5758320455837392
566.8134821028349,119.26469669420943,5.71784658082139,15.59373730226454,0.5256024920603439
519.9712694723218,149.95889425570698,15.64142919845524,16.731246581918278,0.5106499883248696
473.5641953918998,100.00872273182884,15.285487360849325,18.226652968417465,0.2215505069262329
572.9208301397325,145.6106128033403,6.0573390014380575,21.542447633800162,0.5224475605900377
477.7773212685936,94.11623608114394,5.452459483790406,27.438482287045613,0.10746901828917939
511.9447904030537,139.37256900276424,5.900755195065146,12.131529493957165,0.26314202614298343
526.9056700681635,122.53339691469579,19.199035810231123,22.488205473218905,0.5231943173434296
562.1733437554219,86.39856736013321,12.706622810118434,12.890118209577908,0.6220027953891364
555.3112111660541,55.64145513228493,10.597243593841142,23.7415360819708,0.6018140843194152
533.9386641044624,79.62518162726488,15.329347649698745,23.81960848906158,0.5418711058333274
512.8602290975865,59.49325187029203,17.20884466918235,27.54856424222455,0.5271643072447245
556.4478719162266,88.63324559670369,6.390021447927018,24.36658318383417,0.5250021074365697
559.905838630567,125.3708644427406,13.577734868251206,22.700830379885627,0.5543902186178667
560.1904907345986,104.41102021186771,14.438499232793484,26.529168084821148,0.573291245030155
544.7636435413349,104.65805271444613,11.85717767788443,27.06371232170323,0.528642489272054
482.7787343977917,129.41502759945445,7.160560351221392,13.298147176405106,0.11798885045727286
502.8579428134399,131.35807645515547,18.044357745484298,26.096690587304465,0.5056749306536976
521.5922055987473,126.58615250577874,5.159029904127705,25.64621291311196,0.3678495834046768
523.5053367201341,123.86667661861782,17.862122722291133,11.968635622581608,0.5237592952529548
556.2873412737514,88.06361794334904,12.454499469183041,21.99444644244916,0.5708187004996244
496.78367737029225,79.77771305157123,15.003547090684572,28.927132393038264,0.5063436773520997
539.4590755548858,101.89583029951959,11.065532910097385,21.180019325485517,0.5241402358101254
510.4199897461594,68.3115917257294,10.767401665514225,16.362162738552758,0.5126364797694256
550.5482553226357,56.89897802254006,7.3785569590091775,14.609394848329234,0.5598357190319333
492.5774329322454,68.1011296977908,8.346992821593279,29.72595400046562,0.44322360407213984
520.6627293393027,117.54061724686846,10.433629816524867,23.53086453050939,0.507330343237201
483.3558580363407,142.1978338707696,10.186111060310825,27.15799949357239,0.14294653330351573
494.1990174132978,115.89153113918225,8.080852185469599,24.686490682571325,0.2283958847493014
566.517468634427,121.97683458672974,19.055996157471473,13.004182429876504,0.6573194629223346
504.60471105078284,57.672238990722526,7.402403102237563,13.215669687011562,0.507782122914103
562.2977004089998,85.2381818459923,6.373162966809229,10.64115697855075,0.5496770397369447
525.4303087485621,112.94243230222592,9.818041758543417,21.742450535852218,0.5091951023734885
476.90331514752256,98.09841665344408,11.419240411514792,15.903254123765102,0.19940404806349923
552.2981682333857,81.16321954579223,12.109933922003782,18.90490366815129,0.5699903548824065
478.19568951324896,143.33184190659176,15.547655209336499,25.009112660575845,0.17099485797672434
555.6943528363989,73.72603514466786,12.035903735825993,19.286671206506856,0.5909122067736516
473.87991107002796,117.72329629925702,14.071290320019349,14.716196615464783,0.17151079140780126
540.4111327346675,97.1810196701511,14.75585529789784,13.779223081965542,0.5506546544219606
489.57139247461174,146.76050232446195,17.809420781363624,26.946227865905296,0.2951858787741698
507.287523812608,50.1960200938109,8.313038768637732,24.370605626137042,0.5096372801198681
