Temperature (K),Pressure (bar),Residence Time (s)_1,Residence Time (s)_2,Total res time,Res time ratio,Pressure/Temp,Temp_Pressure,Temp/Total time,Press/Total time,Overall Yield,Yield_boxcox
522.076588909107,134.68244550949476,11.89157576197102,15.373637964731309,27.265213726702328,0.7735043448565333,0.25797449717275645,70314.55173753371,19.148083493576603,4.939717211077381,0.5095505865507203,-0.36294218429543795
510.2384689385059,69.04464802361208,5.732112439044648,19.234119996921518,24.966232435966166,0.29801792023560686,0.1353183897859598,35229.23549596587,20.4371432592873,2.7655213176717397,0.5044697680964477,-0.36538979670898974
520.7401154851589,110.9914679896572,6.59243139015823,19.662771599263387,26.255202989421615,0.3352747783738279,0.21314176628441536,57797.709858801405,19.833787447576327,4.227408488686084,0.5044154409385047,-0.3654158255537792
509.5890385780593,120.1482571711022,5.624541721588027,28.721947911573466,34.3464896331615,0.19582730735757747,0.23577480690393185,61226.23485865138,14.836713854042646,3.498123344025795,0.2759257166631648,-0.4485643886157302
556.7917994309261,85.99579692110396,6.461340162355896,19.077781358122657,25.539121520478552,0.3386840451237733,0.15444874908178732,47881.75451119796,21.80152512232899,3.3672182832188726,0.5303506485612436,-0.35264673638741073
549.8647506519509,62.51535313310886,9.023948107413458,24.647472021204287,33.67142012861775,0.36612063499453945,0.11369223624352554,34374.98906245556,16.33031064777141,1.8566295360965872,0.553126965683146,-0.3408643195700551
504.3994677212662,140.3848238032397,14.38468491528417,18.67355138382525,33.05823629910942,0.770324006377489,0.2783207215452834,70810.03040249784,15.257906173743898,4.246591455546636,0.4577915276485559,-0.3866452525933909
530.2625332643954,55.24316714541948,16.59911638626722,29.158584877704875,45.757701263972095,0.5692703008697507,0.1041807853278492,29293.38175607855,11.588487153350606,1.2072976923977579,0.5623489898564383,-0.3359420335748403
500.6049048330695,112.31089835589788,14.763350519499806,20.385842043541487,35.1491925630413,0.724196257773764,0.22435037545896358,56223.386583170795,14.242287470337113,3.195262541364624,0.5053571694559339,-0.3649642044661198
518.28429325464,108.99770827873232,12.616068089035757,12.806657858367688,25.422725947403443,0.9851179151157379,0.21030486491162154,56491.80020161821,20.38665304133427,4.287412313857902,0.5130662092068571,-0.36123313964459053
508.29783659443945,113.24785242158664,11.839747442979522,21.921191566340863,33.76093900932038,0.5401051036458709,0.22279821842315808,57563.63838485884,15.055796773132219,3.354404697994991,0.5053790977951246,-0.36495367758602154
538.7399462779758,143.86294768903906,17.744499773410237,29.10776518087976,46.85226495428999,0.6096139522613093,0.2670359766023541,77504.71670938416,11.498695885963706,3.070565485561789,0.5242368997804713,-0.3557188348448724
510.0351082988035,146.9272066400485,18.4455631027588,28.85438561927849,47.299948722037286,0.6392637620547623,0.28807273116965776,74938.03375069781,10.782994951983438,3.1062868060065014,0.506719157348614,-0.36430943875051974
518.9092977891431,72.13003773641266,5.243237397767527,23.17892069260497,28.422158090372495,0.2262071417087309,0.13900317077325222,37428.94723130629,18.257209608756433,2.537810025089032,0.5050541175072049,-0.36510963675617053
544.9324122509041,120.94670829923356,13.034010990983354,22.773112600946032,35.80712359192938,0.5723420956712743,0.22194809040565175,65907.7815073078,15.21854752873049,3.377727562749383,0.52911605245129,-0.3532701953182238
514.2991829113835,129.60491756529012,11.186862065673166,22.902490290835587,34.089352356508755,0.4884561426994505,0.2520029622283529,66655.70320512592,15.086798292112087,3.8019178601539014,0.5052835435709645,-0.36499954558647263
563.6423269164338,99.79636630069751,19.618001089771926,23.24616758364955,42.864168673421474,0.84392410143212,0.17705619598631284,56249.45611952993,13.149498622282348,2.328200205188574,0.6502956446428537,-0.28458563935667597
491.0451619202682,119.92076003486436,15.460621737654364,23.042553492761517,38.50317523041588,0.6709595680231835,0.24421533768076528,58886.509028921595,12.753367975022572,3.114568066587195,0.3580894423986345,-0.42467053032539276
547.1118872913264,52.28528927828875,13.356618010205173,24.38029471722413,37.736912727429306,0.5478448134086346,0.09556599023491488,28605.903294617514,14.49805635249157,1.385521111807455,0.6104943384061225,-0.3088198981854431
515.237404364314,93.81167534447556,7.443025457992602,21.60486528040745,29.04789073840005,0.3445069136692267,0.1820746602436946,48335.2841035553,17.73751522974412,3.229552059023019,0.505013799455643,-0.36512897800765937
515.6453572684942,92.08385471148814,19.57117943376079,26.314869798521325,45.88604923228212,0.7437308101315602,0.17857981927594568,47482.61216136542,11.237519156600722,2.0067941400957348,0.520081906058293,-0.35778482544453993
536.4379868633839,126.35785907694728,7.570700639618963,24.808314890557952,32.379015530176915,0.30516787105521515,0.23554979731352838,67783.15554760477,16.567458215751778,3.9024614247206815,0.5080968131180925,-0.3636452128395399
525.2906201028345,78.44374067754279,13.68371348990426,13.244976057829025,26.928689547733285,1.033124818811273,0.14933398327612646,41205.7611836924,19.506727914543124,2.9130173801623322,0.5325109830638767,-0.35155202916082273
514.4885978439443,141.95989175817988,6.378165351343197,15.793129131005442,22.17129448234864,0.40385697466510506,0.27592427189463087,73036.74566074407,23.205167305569237,6.402868892982285,0.3016301679505337,-0.44180398754894373
473.1426880562758,120.58748145063495,7.1621198432279565,25.514807950770223,32.67692779399818,0.2807044386556612,0.2548649371419478,57055.08511948972,14.479411621528833,3.6902943327733344,0.0849734606361281,-0.47897162010176697
482.2262345846752,123.47252155895126,8.300777005630852,27.22153375712447,35.522310762755325,0.30493421420306116,0.25604687738586823,59541.68914604819,13.575305891706883,3.4759146831295267,0.1350567841101205,-0.4743019515119527
543.9394393725213,143.45044292782688,19.28700177997693,19.824636111282707,39.11163789125963,0.972880494336045,0.2637250262516517,78028.35350390202,13.907355168423583,3.6677176068835533,0.5414069911250188,-0.34699370432708293
525.4345596765197,101.40260446714323,14.662517663627884,21.79497182055008,36.45748948417797,0.6727477229313443,0.19298807548854624,53280.4328282457,14.412252931034947,2.781392956614594,0.5195571667400416,-0.3580444848958877
542.6160463516969,100.46992918292229,15.191367994742604,19.7545087204298,34.9458767151724,0.7690076331299462,0.18515841884595252,54516.59575047227,15.527326750858423,2.875015270093407,0.546638275005255,-0.34427525473787346
568.5468323002926,51.22110040000671,5.465086684041304,25.258327712177117,30.72341439621842,0.21636771627626675,0.09009125984005653,29121.594379359067,18.505327076220798,1.6671682300490418,0.5710553350663381,-0.3312146331376767
541.2913854375417,58.71330294569764,16.6332230169033,22.52888436774989,39.16210738465319,0.7383065555040874,0.10846894025153929,31781.00509509078,13.82181454437415,1.4992375759815764,0.6043938598891776,-0.3123891041906074
478.31286906729576,129.20332119756256,13.609416845323665,24.504383177978195,38.11380002330186,0.5553870402073328,0.27012302940856986,61799.6112550295,12.549598013708072,3.3899354333225955,0.173220368700616,-0.46919087681539934
503.8852684863797,110.5186534994436,16.70556872249532,23.593191397576007,40.29876012007133,0.708067358967455,0.21933297203037994,55688.72139132031,12.503741231368878,2.7424827257749382,0.5072314294265562,-0.36406267726415037
532.2594687323373,124.58975325633364,14.682272071848734,28.31896165871172,43.00123373056046,0.518460819601839,0.2340771006912558,66314.07587770913,12.37777204410921,2.897352993102363,0.5172779633753528,-0.3591690444037476
496.5120407257464,93.40631841601656,13.48135772771262,26.99418844458512,40.47554617229774,0.49941704138977006,0.18812498137907296,46377.36177341525,12.266963331691098,2.307722248352159,0.5043643518205911,-0.365440300261529
569.4970999536126,65.87596368815571,5.726901652628113,11.712329535242866,17.43923118787098,0.4889635008471746,0.1156739229989433,37516.17027705417,32.65608981373554,3.7774580185606217,0.5785337773751899,-0.3270915800827929
567.5048223792794,61.0657885628028,11.722837111931364,23.01272818865701,34.73556530058838,0.5094066646869604,0.10760399939296167,34655.129491784035,16.337860560733887,1.7580191378595018,0.6696003279873141,-0.2722379580763546
557.8400880837689,143.31190614834887,11.496862416279876,29.59164755216192,41.0885099684418,0.38851714477925153,0.256904996986929,79945.12634924776,13.576547032545603,3.487882774489028,0.5282089182805031,-0.3537272934903171
520.2323996288402,123.81202731705616,16.745702400777493,27.811385099096768,44.55708749987426,0.6021168072395411,0.23799368783141892,64411.028074063644,11.675637453419915,2.778728015322042,0.512391311119709,-0.3615622069524441
557.1476714898397,64.4031868233742,10.393641264237116,17.10543010844279,27.499071372679907,0.6076223280177614,0.11559446466168831,35882.08557516806,20.260599492219985,2.342013152028043,0.6002922747476412,-0.3147671555970336
486.1110642347914,78.71634535879923,17.09965218802408,17.497140937962605,34.596793125986686,0.9772826456992116,0.16193078321043786,38264.88641503928,14.050755006817637,2.275249762951961,0.5057560172704394,-0.36477265750373017
503.87336572978353,67.43892132692278,16.294129371284722,28.155189569606197,44.44931894089092,0.578725614011649,0.13384101227348624,33980.67627018266,11.33590745000702,1.5172093281474939,0.513310720838854,-0.36111380554184463
519.2996394154417,81.97628440642379,6.682882817731631,26.798655563740887,33.48153838147252,0.2493738091389071,0.15785931316783075,42570.25493287357,15.510029243542867,2.448402563598646,0.5056868591342936,-0.36480588239564476
547.1847200683467,111.87630683928604,6.670792742649013,16.703895594385884,23.374688337034897,0.39935550991416885,0.2044580243858272,61217.00564013519,23.409284101614578,4.7862159797026695,0.5154530092492366,-0.36006564521255074
521.5825228708896,91.81371355900576,15.031003738707971,18.583705603720688,33.61470934242866,0.8088270476959438,0.17602912201437576,47888.42835225143,15.516496589561328,2.7313552713995364,0.5212735664994113,-0.3571941030946753
486.6876118797451,133.48529393232602,11.58873687446886,12.618937624466632,24.207674498935493,0.9183607383873319,0.2742730463525928,64965.63892498957,20.104682583250476,5.514172538060023,0.2037594367877881,-0.46411369958357296
507.3536529704359,55.89331719196233,16.113204164537617,17.80344332303296,33.91664748757057,0.9050611093692973,0.11016638367481962,28357.678653977357,14.958838521890046,1.6479611439322104,0.5255213858015801,-0.3550765712007778
505.4426169672443,53.44643463689492,8.25527903656833,14.061898704475867,22.317177741044198,0.5870671671060108,0.10574184455909971,27014.10579044094,22.648142288962887,2.394856341471886,0.5103536296804764,-0.3625529155084079
503.041890431804,128.77595542860502,15.898706870847183,15.246171376695452,31.144878247542636,1.042799957971689,0.25599449643858796,64779.7000609672,16.151673043431934,4.134739407394074,0.5063464804238359,-0.3644887887751134
489.5501400465788,133.79733662514894,8.132496084074335,14.960957281342749,23.093453365417083,0.5435812649646469,0.2733067068725966,65500.504882700916,21.19865454075786,5.793734462664349,0.162895824571156,-0.4707080126880631
514.4901772573252,115.45682859869994,7.832629294534698,25.92423223488208,33.75686152941678,0.3021354392897154,0.2244101708883619,59401.40421131374,15.241054824038734,3.4202477175814248,0.4820716144651184,-0.37586577145723965
517.8120657502724,73.01648715507243,17.734228691125892,24.00761647552894,41.741845166654834,0.7386917693058976,0.14100962875261858,37808.81804759628,12.405107241495944,1.7492395667597633,0.5283072499739734,-0.35367778563529034
550.4900375814017,109.9434232556688,17.711814793073202,18.025992456596025,35.73780724966923,0.9825708534895198,0.19971918790521495,60522.75919984107,15.403576210918668,3.0763897316807642,0.5743943154674064,-0.3293808969113053
552.6390700782548,58.65756924148026,13.61569588526985,25.693459919699457,39.30915580496931,0.5299284692611814,0.10614082937200628,32416.464518662495,14.05878754609104,1.4922113701069357,0.6176944551494435,-0.3045577148034777
525.2390128001612,102.20742223908483,19.8149140555832,18.70874248238644,38.52365653796964,1.0591259179625876,0.19459221373179283,53683.32555770616,13.634194155024606,2.653108023075309,0.5321799558980376,-0.35172008114663333
519.0630296163276,94.63708680092348,19.599987145304738,16.177845852365564,35.7778329976703,1.2115325689321474,0.1823229191855096,49122.612988950714,14.507950485713508,2.645131883954119,0.5286190735383186,-0.35352072375901805
550.8213601543897,57.538557407936864,15.569814478550391,11.314750003647598,26.884564482197987,1.3760634988427554,0.10445956088523761,31693.46645276122,20.488386952264904,2.1402079042804236,0.6988678108894161,-0.2527760187424419
561.7288951852735,125.23542059265168,15.940105010907578,13.99460943970878,29.934714450616358,1.1390174966711528,0.22294637442737503,70348.35444757328,18.765132906544476,4.183618347161921,0.5933630434210148,-0.31874510230287695
540.4918769866788,142.5461097518723,15.984194191627356,21.055141910036923,37.039336101664276,0.759158701467015,0.26373404637751025,77045.01441693857,14.592374860692848,3.848506068267982,0.5265418697015555,-0.35456510803249014
553.0479048998463,62.96568469857287,15.105376844704274,21.999223735507726,37.104600580212,0.686632266043257,0.11385213494294961,34823.04000313004,14.905103309339719,1.6969778333135506,0.6350931266942454,-0.29403639310479635
566.9111353732185,137.07870223784494,5.846097341284675,21.764757937217947,27.610855278502623,0.268603830014934,0.24179927626152725,77711.44272114402,20.532183072742647,4.9646670070583525,0.5183636657195718,-0.35863402164577846
477.0655809436686,56.48809460459444,17.71474913092861,26.537819674645064,44.252568805573674,0.6675284310509408,0.11840739902647576,26948.525668941755,10.780517240472184,1.2764930066043914,0.5049720588305383,-0.3651489999425427
560.5671724870083,122.1867246916306,15.858280995383229,17.467053060450493,33.32533405583372,0.9078967665868091,0.2179698182280954,68493.8667758359,16.821051862460745,3.666481616865934,0.5826614172076331,-0.32479119563775544
500.6563072451134,133.70424416533484,9.066177907249504,11.85483918109056,20.921017088340065,0.7647659971390249,0.26705794420337814,66939.87314681555,23.930782386490414,6.390905547314541,0.2747558172166491,-0.448856702649259
520.5764499424245,101.1889314220767,18.404487906812008,24.541159772458904,42.94564767927091,0.7499436895996365,0.19437861899682202,52676.57469317214,12.121751052172332,2.356209229344532,0.5207634957957411,-0.3574471300614643
552.6760956931903,131.06301353020473,14.738452909702684,17.90843137626917,32.64688428597185,0.8229896075226839,0.2371425407241828,72435.39460765732,16.92890785080742,4.0145642194260365,0.5480549794382716,-0.3435342230725698
544.724223227523,143.42234647519916,5.529726335798396,23.364008005355583,28.89373434115398,0.236677128963954,0.26329349854392986,78125.62627717154,18.852676389831007,4.963787123595152,0.5061768427522564,-0.36457037957356475
487.7147571941693,105.05334018444356,7.653769203906526,27.83948774141548,35.493256945322,0.2749249294742007,0.2153991418853452,51236.064300492355,13.741053911888182,2.9598112212209804,0.1906144847582622,-0.4664075153363558
538.8748258954146,109.8134310786006,14.926423026102016,19.664455775155822,34.59087880125784,0.7590559940621463,0.2037828189433984,59175.69355345901,15.578523719837362,3.174635478605054,0.5340148623643093,-0.3507871424205816
479.9252070009836,142.25431547574252,10.405120740607869,11.29744424346072,21.702564984068587,0.921015454148459,0.2964093433738957,68271.43180147896,22.113755095459315,6.5547236273762355,0.1339079052183305,-0.4744347952513006
508.7070628352879,78.30964860344034,7.119253800779298,26.01809447710891,33.13734827788821,0.2736270254934664,0.15393859123358758,39836.67133271964,15.35147165576723,2.3631839200511577,0.504097760211844,-0.3655679701562462
554.2829550163706,122.13939737447768,5.813104428756603,28.43033387511776,34.24343830387436,0.2044683841664003,0.2203556798366104,67699.78610064423,16.18654499871463,3.5667971273976486,0.511440428690335,-0.3620250485699747
515.7704833027551,121.1514316432604,13.678236404497015,15.930052263569646,29.608288668066663,0.8586435360151142,0.234894077046563,62486.33245146511,17.419800552641444,4.091807973147921,0.5100753368535897,-0.3626878903819307
532.9854437543446,116.54584897821864,17.390846063605384,19.0020532241575,36.39289928776289,0.9152087860429855,0.21866610119269064,62117.24103538269,14.64531417351409,3.2024337510643783,0.5306935071737134,-0.3524733189383773
545.8161283147134,116.3053506046779,19.55921482430209,13.532475971589315,33.0916907958914,1.445353744973616,0.21308522150818,63481.3361693306,16.49405379982823,3.514639107504236,0.574621581362685,-0.32925566676613
555.1227608306559,74.71449648151953,7.005961306858946,11.784668910509652,18.790630217368598,0.5944979328703057,0.13459094411787542,41475.71756089345,29.542530208355842,3.9761570323734676,0.5495541508253927,-0.3427478094226806
549.0515119980283,139.67942041574074,9.63078503719559,11.300195638731136,20.930980675926726,0.8522671062602064,0.2544013036362285,76691.19697427072,26.231523524815394,6.673333781077431,0.52502014868868,-0.3553273988867691
473.7143275278999,112.17593611602054,9.86391075806009,13.335713196816744,23.199623954876834,0.7396612848883568,0.23680080925864294,53139.34814201333,20.419051983311117,4.835248033942371,0.1320274281618295,-0.474649600801105
515.0256833672535,82.83922403171604,13.212356508295889,20.580288792671904,33.79264530096779,0.6419908214796509,0.16084484076621325,42664.327966547564,15.240762561802274,2.451398027408751,0.5143466558895131,-0.36060753832327624
519.3136218038147,69.46313348932732,6.528911104935639,15.389842516161815,21.918753621097455,0.4242350822030329,0.13375950595720934,36073.15143418442,23.692662036401554,3.1691187688002014,0.5092156492742116,-0.36310434769746147
478.54995031127226,122.64632226317951,19.45784784075413,13.965584811698378,33.423432652452504,1.3932712523757056,0.25628739943114476,58692.39142490484,14.317797794361429,3.6694711622978713,0.2637602517525519,-0.4515388884804622
527.1442132095219,51.946753638018905,5.7261695936998285,25.858632880260817,31.584802473960647,0.22144131208386114,0.09854372358892202,27383.430575302347,16.689805600149427,1.644675589813968,0.51300301968099,-0.3612639694030661
533.7770751443867,103.08098301280371,12.59016941278086,12.243118084041908,24.83328749682277,1.0283466455486785,0.19311616742798537,55022.265615582575,21.494418538531374,4.150919729254217,0.5291553540243342,-0.35325037248561025
555.8453194996125,70.53402641559391,19.763701012006933,15.13036102641226,34.89406203841919,1.3062279860676491,0.12689506224337846,39206.008448569904,15.929510267036655,2.0213761968421524,0.725273339220131,-0.23444793353097268
567.1809268191448,141.47033526054702,14.024908851603806,19.007523244675937,33.03243209627974,0.7378609338558733,0.24942717318429364,80239.2758704922,17.170425876180737,4.28277078866621,0.5692554141759432,-0.3321983646322606
485.8147854002733,121.68112801426156,12.72773911087566,26.549020621547847,39.27675973242351,0.4794052214696579,0.2504681447972108,59114.491093511664,12.369013857302146,3.0980439538094613,0.2364246203974554,-0.45769821319986304
496.043067441022,94.67094174064977,11.90091570729629,20.23784178455845,32.13875749185474,0.5880526112412211,0.1908522625445337,46960.8643385622,15.43441956543402,2.9456938951247014,0.4656508772991567,-0.3832215214934071
538.9158397070561,111.0541745210946,15.725728957503549,10.371162473117026,26.096891430620573,1.5162937615012815,0.20606960556487156,59848.853715009645,20.650575994454403,4.255456049864624,0.5489787667744523,-0.3430499092235747
486.2473988816748,98.40658758473928,13.997191323694736,20.300823942255136,34.29801526594987,0.6894888288036571,0.20237966889090936,47849.947245901196,14.177129350234091,2.8691627437239684,0.3488840041090675,-0.4276794998361381
495.407863694632,56.765787990485336,16.457184270793135,29.12142143223378,45.578605703026916,0.5651229734472056,0.11458394617949708,28122.217759308736,10.869307124542678,1.2454481025670223,0.5112100723169813,-0.36213703533775377
530.4862587589149,92.22862088007516,15.9025454512975,19.733533406058445,35.63607885735595,0.8058640651965155,0.17385675756398702,48926.016041165414,14.886212955200392,2.5880687167981575,0.5334087264812515,-0.3510957077006354
489.9523723566209,111.68656459681542,16.003515746897556,14.436347367087407,30.439863113984963,1.1085571259793212,0.22795392143855622,54721.0972845707,16.095748214173884,3.6690889239085753,0.3911858029396828,-0.4131545120497492
551.2230151323778,100.66109095406516,13.728478944504175,29.26852541676712,42.997004361271294,0.46905263415284715,0.1826140930089632,55486.71006221432,12.820033007436235,2.341118699997939,0.5475747164131393,-0.34378566399842425
558.697562611176,144.72146101577744,19.500884093364,10.515414282562908,30.016298375926908,1.854504593860954,0.2590336359074041,80855.52752704317,18.613139955300145,4.821429318274773,0.6027275481925093,-0.31335731240259806
476.3674204502848,87.08770475763077,8.53525264642486,10.806693424313927,19.341946070738786,0.7898116760878435,0.18281624859087003,41485.74526832857,24.628722399911513,4.5025306367377524,0.1756704535567295,-0.4688161202807955
526.2644804943674,103.26950755296052,12.19769330231122,22.52987659059327,34.72756989290449,0.541400804095129,0.1962311943529805,54347.073743267916,15.154083113713446,2.973703828728323,0.5148039291332741,-0.3603837171748168
552.6951357443564,87.49743539116213,7.583849856043754,17.81023870119588,25.394088557239634,0.42581404905789005,0.1583104857134715,48359.40693080141,21.76471640234506,3.445582825071206,0.5328048077930994,-0.3514027695355113
570.5139681157116,138.42622494871011,15.389521311976624,23.91076619750632,39.30028750948294,0.6436230936665516,0.24263424330503774,78974.09488676672,14.516788661610928,3.5222700321291196,0.5836516355626726,-0.32423671903671464
500.4258593194421,141.43878579244466,19.99292495702529,19.38630911323085,39.379234070256146,1.031290940439015,0.2826368445163793,70779.62592128263,12.707861672135033,3.591709923562885,0.5060608458544116,-0.3646261537925872
489.9101063365383,97.36777721744762,16.075189269705035,14.904687016096265,30.9798762858013,1.0785324946672608,0.19874621069882953,47701.45809035214,15.8138173896154,3.1429362828693166,0.4702688789616037,-0.38118056163165365
560.6700930181635,68.83991066611226,8.90011733466407,29.60674540151373,38.5068627361778,0.30061113486013313,0.12278149222395232,38596.47911653123,14.560264149782453,1.7877309594852058,0.5641573782104581,-0.3349665340383294
563.9182463760849,94.38357981619598,18.54759552226116,14.248909175798332,32.79650469805949,1.3016852934794558,0.16737103369634587,53224.62281664647,17.19446177474671,2.8778548410916627,0.6904677980531624,-0.25845336667962465
492.75328894671566,130.5222300959792,5.597595864893844,16.032219576988176,21.62981544188202,0.3491466567067448,0.2648835289866393,64315.25816045375,22.78120635244038,6.034366333207252,0.1340108607290814,-0.4744229403810078
517.1529742702639,87.02745785517146,16.26518816714993,11.598198223439017,27.863386390588946,1.4023892206187083,0.16828184731601475,45006.50867298197,18.560305880298024,3.123362560286843,0.5263341729331592,-0.3546692914459094
544.9232141692337,141.46309521578388,13.135393033795935,11.780641194408329,24.916034228204264,1.1149981411903656,0.2596018880044455,77086.52453131329,21.87038311066356,5.677592746908798,0.5320259319897661,-0.3517982358919407
